event_id,event_type,location,user_id,ticket_purchased
2495,Theater,Chicago,robertsontammy,0
2496,Concert,Chicago,xcervantes,1
2497,Theater,New York,ygarcia,0
2498,Conference,Chicago,zimmermanamanda,0
2499,Concert,New York,perkinsjennifer,1
2500,Theater,New York,ocummings,1
2501,Theater,San Francisco,nstevenson,0
2502,Concert,San Francisco,vlane,0
2503,Conference,New York,catherine14,1
2504,Theater,Los Angeles,nguyenkaitlyn,0
2505,Conference,Chicago,ygolden,0
2506,Concert,San Francisco,cbaker,0
2507,Concert,Los Angeles,rachaeljackson,1
2508,Conference,Chicago,sjackson,1
2509,Conference,New York,salinastyler,1
2510,Concert,San Francisco,kenneththomas,1
2511,Concert,New York,crossjoshua,1
2512,Conference,San Francisco,andreabaker,0
2513,Conference,Los Angeles,ashleywright,1
2514,Concert,Chicago,iscott,0
2515,Conference,New York,crystalfrye,1
2516,Concert,San Francisco,awright,0
2517,Concert,Chicago,kendra56,0
2518,Concert,New York,zachary12,0
2519,Theater,Chicago,ashleycarter,0
2520,Conference,Chicago,benderjason,1
2521,Concert,New York,brianwright,1
2522,Concert,San Francisco,coxanthony,1
2523,Conference,Los Angeles,tracyrojas,0
2524,Conference,San Francisco,williamssabrina,1
2525,Theater,Los Angeles,nancy67,1
2526,Theater,Los Angeles,fwalker,1
2527,Conference,New York,justin47,1
2528,Conference,San Francisco,lisa17,0
2529,Concert,Chicago,cindy14,0
2530,Conference,San Francisco,gholmes,0
2531,Theater,San Francisco,smithnancy,0
2532,Conference,San Francisco,harold39,1
2533,Conference,New York,rodriguezmeghan,1
2534,Conference,New York,zcarr,1
2535,Concert,New York,kathryn98,1
2536,Concert,San Francisco,bvega,0
2537,Concert,New York,ywallace,0
2538,Theater,San Francisco,baileylarson,0
2539,Theater,Chicago,thomasveronica,1
2540,Theater,San Francisco,deborahharris,1
2541,Theater,San Francisco,julielin,1
2542,Theater,New York,rebeccascott,1
2543,Conference,Chicago,jeremy50,0
2544,Theater,New York,sherry92,1
2545,Conference,Chicago,nathan29,1
2546,Concert,New York,barbermichelle,1
2547,Concert,San Francisco,eric16,0
2548,Conference,Los Angeles,lgordon,0
2549,Conference,New York,william56,1
2550,Concert,New York,melissacortez,0
2551,Concert,Los Angeles,sanchezdana,0
2552,Concert,Los Angeles,williamsbrandon,0
2553,Concert,New York,diana44,0
2554,Theater,Chicago,pgross,1
2555,Concert,San Francisco,martinezdaniel,1
2556,Conference,Chicago,wandapoole,1
2557,Theater,Chicago,josephkirk,0
2558,Theater,San Francisco,janetvelazquez,0
2559,Conference,Los Angeles,baileyluis,0
2560,Concert,Los Angeles,wilsonbeth,0
2561,Conference,New York,brownvictoria,0
2562,Conference,Los Angeles,zachary78,1
2563,Conference,Los Angeles,shawnawilson,0
2564,Conference,San Francisco,fwilliams,1
2565,Theater,San Francisco,chadbrown,0
2566,Concert,New York,pmay,1
2567,Theater,San Francisco,martinezjoshua,0
2568,Theater,New York,aho,1
2569,Concert,San Francisco,djackson,0
2570,Conference,Chicago,sarahmoyer,1
2571,Theater,New York,qhardin,1
2572,Theater,Los Angeles,peterhenry,1
2573,Conference,San Francisco,thomaswilliams,1
2574,Theater,San Francisco,brownshirley,1
2575,Conference,New York,marcusthomas,0
2576,Conference,San Francisco,anita63,0
2577,Theater,New York,pbruce,0
2578,Conference,Los Angeles,clifford07,0
2579,Conference,New York,hcarpenter,0
2580,Theater,San Francisco,nancykemp,0
2581,Concert,Chicago,diana62,0
2582,Theater,Los Angeles,hshelton,1
2583,Concert,Chicago,sara53,0
2584,Conference,New York,whitneymullins,1
2585,Conference,San Francisco,dominguezcathy,1
2586,Conference,San Francisco,davidmorris,0
2587,Concert,Los Angeles,daniel86,0
2588,Theater,Chicago,daniel90,0
2589,Concert,San Francisco,sean13,0
2590,Concert,San Francisco,sarah51,1
2591,Concert,Chicago,cookparker,0
2592,Theater,San Francisco,brenda84,1
2593,Conference,Los Angeles,philipandrade,1
2594,Concert,Chicago,michael62,1
2595,Conference,Chicago,nsimpson,0
2596,Conference,San Francisco,timothy11,1
2597,Concert,Los Angeles,gharrison,1
2598,Concert,New York,michaelwagner,1
2599,Conference,Los Angeles,josephstone,1
2600,Theater,Los Angeles,mbrown,1
2601,Theater,New York,andersonedgar,0
2602,Concert,San Francisco,larsonjeffery,1
2603,Concert,San Francisco,tleon,1
2604,Concert,New York,monica47,1
2605,Concert,San Francisco,wlewis,1
2606,Conference,Chicago,johnking,1
2607,Concert,San Francisco,joseph30,1
2608,Theater,New York,williamspatrick,0
2609,Theater,Chicago,lanehayley,0
2610,Concert,Chicago,matthew45,0
2611,Conference,Chicago,zrodriguez,1
2612,Theater,San Francisco,gabriellawilson,0
2613,Theater,San Francisco,thompsonkristin,0
2614,Concert,Los Angeles,cabreraallen,0
2615,Concert,San Francisco,kaylablack,0
2616,Theater,San Francisco,dunnwanda,0
2617,Conference,New York,gregorysummers,1
2618,Theater,Los Angeles,luis07,1
2619,Concert,Chicago,evansshane,1
2620,Conference,Los Angeles,sheila42,0
2621,Concert,Los Angeles,nashjohn,0
2622,Concert,Chicago,amyevans,0
2623,Concert,Los Angeles,brandonlove,0
2624,Theater,Chicago,boothdeborah,0
2625,Theater,New York,alexisjames,1
2626,Concert,Chicago,jacobwells,0
2627,Theater,San Francisco,jonescheryl,0
2628,Conference,San Francisco,april90,0
2629,Conference,Chicago,padillaanthony,0
2630,Conference,Chicago,aweaver,0
2631,Theater,San Francisco,cynthiajennings,0
2632,Theater,Chicago,benjaminmoon,1
2633,Concert,New York,wayne23,1
2634,Conference,Los Angeles,lindsaywallace,0
2635,Conference,Chicago,ashley14,0
2636,Theater,New York,tanner59,0
2637,Theater,Los Angeles,ericross,0
2638,Theater,San Francisco,melissabenson,1
2639,Concert,San Francisco,jennifercrosby,0
2640,Concert,Los Angeles,dthomas,1
2641,Concert,New York,jacksonlisa,0
2642,Theater,San Francisco,vpeters,1
2643,Concert,San Francisco,areynolds,0
2644,Conference,New York,patriciacampbell,0
2645,Conference,New York,sanchezanthony,0
2646,Concert,New York,lesliemoore,1
2647,Concert,Los Angeles,richardellis,0
2648,Concert,Chicago,halejennifer,0
2649,Concert,San Francisco,scarter,1
2650,Conference,Chicago,caroline92,1
2651,Concert,New York,tharris,0
2652,Theater,Chicago,johnandrews,0
2653,Concert,Los Angeles,jessicaclements,0
2654,Theater,Los Angeles,michael79,0
2655,Concert,Los Angeles,pmccall,0
2656,Theater,San Francisco,samuel03,1
2657,Theater,Chicago,itaylor,1
2658,Conference,New York,joshua19,0
2659,Theater,Chicago,robertsmatthew,0
2660,Theater,San Francisco,john70,1
2661,Concert,Chicago,olarson,1
2662,Theater,Los Angeles,daniel16,0
2663,Theater,Chicago,gregory50,0
2664,Theater,San Francisco,schaeferjeremy,1
2665,Theater,San Francisco,kristinamoss,1
2666,Conference,San Francisco,garycook,0
2667,Conference,San Francisco,tburns,0
2668,Theater,Chicago,coopereric,0
2669,Concert,San Francisco,traciethompson,1
2670,Conference,Chicago,jfriedman,1
2671,Theater,San Francisco,brooke60,0
2672,Theater,Chicago,carol23,1
2673,Concert,San Francisco,hoodcathy,0
2674,Concert,Los Angeles,margaret63,1
2675,Theater,Los Angeles,laurasantana,0
2676,Concert,Chicago,ataylor,0
2677,Concert,New York,jamie44,1
2678,Theater,San Francisco,jeffrey96,0
2679,Conference,Chicago,edwin08,0
2680,Conference,Chicago,katherinewright,1
2681,Theater,Chicago,michaelturner,1
2682,Theater,Chicago,weekssusan,1
2683,Conference,New York,zconner,1
2684,Concert,San Francisco,vazquezanthony,0
2685,Concert,Chicago,melissa38,1
2686,Conference,New York,epaul,1
2687,Concert,Chicago,brianbuckley,1
2688,Conference,New York,cindy94,0
2689,Conference,San Francisco,williamarnold,1
2690,Theater,New York,brendagutierrez,0
2691,Concert,Chicago,jsmith,1
2692,Concert,New York,yfletcher,0
2693,Concert,New York,upatterson,1
2694,Theater,San Francisco,bbell,0
2695,Theater,New York,harperhannah,0
2696,Theater,New York,ruizscott,0
2697,Theater,Los Angeles,xcalderon,1
2698,Concert,San Francisco,smithdale,1
2699,Theater,San Francisco,justin80,0
2700,Theater,Chicago,kelleypatricia,0
2701,Theater,San Francisco,pparks,1
2702,Concert,Chicago,bettyrobbins,0
2703,Concert,Chicago,bmoore,1
2704,Theater,Los Angeles,richdenise,0
2705,Conference,New York,opeterson,0
2706,Concert,New York,smithnicole,1
2707,Conference,New York,paul38,0
2708,Concert,Chicago,fletcherkenneth,1
2709,Theater,San Francisco,pvillarreal,1
2710,Concert,New York,matthew95,1
2711,Theater,New York,patricia55,1
2712,Theater,New York,wbowers,1
2713,Concert,San Francisco,nsantiago,1
2714,Concert,Los Angeles,hoalexander,0
2715,Concert,San Francisco,lisahall,1
2716,Conference,Chicago,anthonyskinner,0
2717,Conference,Chicago,arnoldnicole,0
2718,Concert,Los Angeles,naguilar,1
2719,Concert,San Francisco,vvazquez,1
2720,Concert,Chicago,melody22,0
2721,Conference,Chicago,uwilcox,1
2722,Conference,New York,jeffreycrawford,1
2723,Concert,Chicago,egonzalez,0
2724,Concert,Chicago,michaelrobinson,1
2725,Concert,New York,hurleydebra,0
2726,Conference,Los Angeles,stevenjones,1
2727,Concert,San Francisco,christina41,1
2728,Conference,San Francisco,jhowell,1
2729,Concert,Los Angeles,daniel29,1
2730,Theater,New York,robertsbrittany,0
2731,Theater,New York,rwallace,1
2732,Conference,Chicago,greermichael,1
2733,Theater,Chicago,fowlerkeith,0
2734,Theater,Chicago,lisapowers,1
2735,Conference,San Francisco,jeffery43,0
2736,Conference,New York,amiller,1
2737,Theater,Chicago,joseph81,0
2738,Concert,San Francisco,erivera,0
2739,Theater,San Francisco,lawrencejames,1
2740,Concert,Chicago,kennedyjessica,1
2741,Concert,San Francisco,xbell,1
2742,Theater,Chicago,vburnett,0
2743,Conference,Chicago,ryan70,0
2744,Conference,San Francisco,jenniferduarte,1
2745,Theater,Los Angeles,grantangela,1
2746,Concert,San Francisco,annettethompson,0
2747,Conference,Los Angeles,johnstonkelly,1
2748,Concert,San Francisco,coxvincent,0
2749,Concert,Los Angeles,lucaspaul,0
2750,Conference,New York,hbarnes,1
2751,Theater,Chicago,hallhailey,0
2752,Conference,San Francisco,sjoseph,0
2753,Theater,Los Angeles,trancourtney,1
2754,Concert,San Francisco,stephen64,1
2755,Concert,San Francisco,mcguiredavid,1
2756,Conference,San Francisco,linda96,0
2757,Theater,New York,lorigregory,1
2758,Conference,Chicago,monroejohn,1
2759,Conference,New York,jonathan57,0
2760,Theater,Chicago,amy81,1
2761,Concert,New York,wfox,0
2762,Concert,Los Angeles,caitlyntaylor,1
2763,Theater,San Francisco,morenojohn,1
2764,Theater,Los Angeles,andreaboyd,0
2765,Theater,Chicago,awright,0
2766,Conference,San Francisco,christopherhill,0
2767,Conference,New York,stoneamy,1
2768,Concert,San Francisco,otaylor,0
2769,Theater,Chicago,billycaldwell,1
2770,Concert,New York,qdavis,1
2771,Theater,Chicago,natasha67,1
2772,Theater,Chicago,halldawn,1
2773,Conference,Chicago,brussell,0
2774,Concert,Los Angeles,brittany81,1
2775,Conference,Chicago,aaron64,1
2776,Concert,San Francisco,qmathews,1
2777,Concert,San Francisco,kristinobrien,0
2778,Theater,Los Angeles,kimberlyandrews,0
2779,Conference,New York,daniel47,0
2780,Theater,New York,warnerluke,1
2781,Conference,Chicago,tylerlee,1
2782,Concert,Los Angeles,zking,1
2783,Conference,New York,douglashernandez,1
2784,Conference,San Francisco,arnolddawn,1
2785,Concert,Chicago,aguilarevan,0
2786,Theater,San Francisco,wrightemily,1
2787,Conference,San Francisco,susannewman,1
2788,Conference,Los Angeles,joyce39,0
2789,Concert,New York,ericgarcia,1
2790,Conference,New York,cstephens,0
2791,Concert,Chicago,youngwilliam,0
2792,Concert,New York,michelle90,0
2793,Theater,Chicago,valenciahoward,1
2794,Theater,San Francisco,nixonkenneth,0
2795,Conference,Chicago,tammy77,0
2796,Conference,Los Angeles,wdavis,1
2797,Conference,San Francisco,isoto,1
2798,Theater,New York,erice,0
2799,Concert,Chicago,bwyatt,1
2800,Conference,Chicago,castilloangela,1
2801,Concert,Chicago,olsenjacqueline,0
2802,Conference,San Francisco,phillip45,1
2803,Concert,San Francisco,monica25,1
2804,Theater,New York,shill,0
2805,Theater,New York,wilsonmary,1
2806,Concert,New York,hickselizabeth,1
2807,Theater,San Francisco,smurphy,0
2808,Conference,San Francisco,michelle76,1
2809,Conference,New York,michael49,1
2810,Concert,Chicago,garrettgabriella,1
2811,Conference,San Francisco,comptontracy,1
2812,Theater,Los Angeles,megan40,0
2813,Theater,New York,julialeach,0
2814,Conference,Los Angeles,welchevelyn,1
2815,Conference,San Francisco,samantha97,1
2816,Theater,Los Angeles,greenjonathan,0
2817,Theater,New York,brownmelissa,1
2818,Theater,San Francisco,kingchristine,1
2819,Conference,Los Angeles,erinreed,1
2820,Theater,San Francisco,amandaweber,0
2821,Theater,New York,fnorris,0
2822,Concert,Los Angeles,nbailey,1
2823,Concert,New York,dhoward,0
2824,Theater,New York,david01,0
2825,Theater,Los Angeles,hbrown,1
2826,Conference,San Francisco,jacksonjoseph,1
2827,Theater,New York,mark85,0
2828,Theater,Los Angeles,higginsjoel,1
2829,Concert,Chicago,dawnhall,1
2830,Concert,San Francisco,gomezdevin,0
2831,Concert,New York,carterearl,0
2832,Theater,San Francisco,marie87,1
2833,Theater,Chicago,jessica70,1
2834,Concert,Los Angeles,martinjerome,0
2835,Conference,New York,vmiller,1
2836,Concert,San Francisco,davidcarlson,1
2837,Concert,San Francisco,vanessa28,1
2838,Theater,San Francisco,perezandre,0
2839,Theater,San Francisco,edwin84,0
2840,Conference,Chicago,scottlaura,1
2841,Concert,New York,sboyer,1
2842,Conference,Chicago,davidsonchristine,0
2843,Theater,Los Angeles,wflores,0
2844,Concert,New York,qthomas,1
2845,Concert,New York,jessicabauer,0
2846,Concert,Los Angeles,ngill,1
2847,Conference,New York,sarah34,0
2848,Concert,New York,laurenhall,1
2849,Concert,San Francisco,npacheco,1
2850,Concert,San Francisco,michelleharris,1
2851,Concert,New York,belindabryan,1
2852,Theater,San Francisco,jamesgilmore,1
2853,Conference,New York,ycox,1
2854,Conference,Los Angeles,jstewart,0
2855,Theater,New York,zlane,0
2856,Conference,Los Angeles,thernandez,1
2857,Theater,New York,james78,1
2858,Conference,Chicago,waltonjames,1
2859,Conference,Los Angeles,clopez,0
2860,Theater,Los Angeles,cmiller,1
2861,Concert,Los Angeles,kathy06,1
2862,Theater,Chicago,davidknox,0
2863,Theater,Chicago,trevinothomas,0
2864,Theater,New York,sean29,0
2865,Concert,New York,byrdashley,0
2866,Concert,San Francisco,zachary01,0
2867,Theater,San Francisco,sandra56,1
2868,Concert,New York,lwilliams,0
2869,Theater,New York,underwoodbrett,0
2870,Concert,New York,lesliethornton,0
2871,Theater,Chicago,qrobinson,1
2872,Concert,San Francisco,kharris,0
2873,Concert,New York,bishopchristopher,0
2874,Conference,Chicago,hhudson,1
2875,Theater,San Francisco,richardleblanc,1
2876,Conference,Los Angeles,maryjames,1
2877,Concert,Chicago,kellisexton,1
2878,Concert,Chicago,ujohnson,0
2879,Concert,Chicago,robertknapp,1
2880,Theater,Chicago,ntanner,1
2881,Theater,Chicago,laurie56,0
2882,Theater,San Francisco,upope,0
2883,Conference,Los Angeles,gboone,1
2884,Theater,Chicago,haileyponce,1
2885,Concert,Los Angeles,raymondbishop,1
2886,Theater,Los Angeles,emily58,1
2887,Concert,Chicago,nreid,1
2888,Concert,Chicago,christopherroberts,1
2889,Conference,Los Angeles,vbrooks,0
2890,Theater,Chicago,christinagalvan,1
2891,Concert,Chicago,jbarrera,1
2892,Concert,New York,dana02,1
2893,Concert,San Francisco,lisa46,1
2894,Conference,New York,william22,0
2895,Conference,Chicago,barnesedward,0
2896,Theater,Chicago,joseph79,0
2897,Conference,New York,ublair,1
2898,Conference,New York,wrightchristopher,0
2899,Concert,Los Angeles,bross,0
2900,Concert,Chicago,sotojohn,0
2901,Conference,New York,kevin91,1
2902,Conference,New York,nathaniel17,1
2903,Theater,New York,melissa34,0
2904,Theater,Los Angeles,fnelson,1
2905,Theater,Los Angeles,estewart,1
2906,Conference,Chicago,parkerdavid,1
2907,Conference,Chicago,rhenson,0
2908,Conference,Chicago,maria96,0
2909,Concert,Los Angeles,gallagherjoshua,0
2910,Conference,Los Angeles,kyle29,0
2911,Concert,Los Angeles,markroy,0
2912,Conference,New York,yvasquez,0
2913,Concert,Los Angeles,darius47,1
2914,Theater,Chicago,nboyd,1
2915,Theater,Los Angeles,reynoldsadam,0
2916,Theater,San Francisco,sarasantana,1
2917,Conference,Chicago,jennifer96,1
2918,Theater,San Francisco,jrobertson,0
2919,Theater,Chicago,dwayneholmes,1
2920,Theater,Los Angeles,ymueller,1
2921,Theater,Chicago,wjones,1
2922,Theater,New York,rachelolson,1
2923,Theater,San Francisco,mallory66,1
2924,Concert,San Francisco,kayla97,1
2925,Conference,San Francisco,simonkendra,1
2926,Conference,Los Angeles,tjones,1
2927,Concert,New York,robert86,0
2928,Conference,New York,johnsonkendra,0
2929,Concert,San Francisco,alyssa90,0
2930,Conference,Chicago,adamsjohn,1
2931,Conference,New York,tami06,1
2932,Conference,Chicago,markray,0
2933,Concert,San Francisco,osantiago,1
2934,Concert,New York,uwilliams,0
2935,Conference,Chicago,gmorales,1
2936,Conference,New York,mccoyrobert,1
2937,Conference,San Francisco,vicki74,0
2938,Theater,San Francisco,rsmith,1
2939,Concert,Los Angeles,kholland,0
2940,Concert,New York,michelleyoung,0
2941,Theater,San Francisco,zpayne,0
2942,Theater,Chicago,mark46,0
2943,Theater,Los Angeles,charles77,1
2944,Theater,Chicago,daniel27,1
2945,Theater,Los Angeles,rebecca71,0
2946,Theater,Los Angeles,hjohnson,0
2947,Theater,Los Angeles,floydcharles,1
2948,Theater,Los Angeles,bradleyray,1
2949,Concert,New York,qperez,0
2950,Concert,New York,salazarrandy,0
2951,Theater,Los Angeles,robertgreene,0
2952,Concert,New York,alyssa13,1
2953,Concert,Chicago,bdeleon,0
2954,Theater,New York,oconnelljeffrey,0
2955,Concert,San Francisco,elizabethbell,0
2956,Conference,New York,robinsondanielle,0
2957,Theater,New York,kflynn,0
2958,Conference,San Francisco,erin40,1
2959,Theater,San Francisco,david84,1
2960,Conference,Chicago,thompsondebra,1
2961,Conference,San Francisco,robinsonshannon,0
2962,Conference,Chicago,bmcdowell,1
2963,Conference,San Francisco,mariemcintosh,0
2964,Conference,New York,jodi28,0
2965,Theater,Chicago,stacey31,0
2966,Theater,Chicago,barrerakayla,0
2967,Conference,San Francisco,stuarttroy,1
2968,Concert,Los Angeles,clowe,1
2969,Theater,San Francisco,darius17,0
2970,Conference,Chicago,tracy67,0
2971,Theater,Los Angeles,amy93,1
2972,Concert,San Francisco,jessica16,1
2973,Theater,Chicago,heather77,0
2974,Conference,Chicago,luke61,0
2975,Concert,San Francisco,snowdana,1
2976,Concert,New York,vle,0
2977,Concert,Chicago,paula68,0
2978,Theater,New York,bryan40,1
2979,Concert,Los Angeles,ehill,1
2980,Concert,San Francisco,hartdaniel,0
2981,Conference,New York,jonestodd,1
2982,Theater,San Francisco,ryan24,0
2983,Conference,Chicago,kevin12,1
2984,Theater,San Francisco,tammiehernandez,0
2985,Theater,San Francisco,masonashley,0
2986,Concert,San Francisco,hicksdavid,1
2987,Conference,Los Angeles,ellen16,0
2988,Conference,Los Angeles,jhenry,0
2989,Theater,New York,angelafisher,1
2990,Theater,Los Angeles,sbrown,1
2991,Concert,New York,ejennings,0
2992,Conference,New York,sarahperkins,1
2993,Theater,Los Angeles,davistara,0
2994,Theater,New York,toddhayes,1
2995,Theater,Los Angeles,robert97,0
2996,Concert,New York,christinavargas,0
2997,Conference,Los Angeles,ortizkenneth,1
2998,Concert,Chicago,kristin78,1
